Timestamp,Node_ID,Source_ID,Demand_kWh,Supply_kWh,Cost_per_kWh,Line_Loss_%
10,N7,Wind,122.83,423.43,0.115,5.42
23,N5,Wind,141.26,420.89,0.092,7.48
19,N6,Wind,205.71,161.16,0.111,3.57
17,N10,Hydro,283.07,200.23,0.069,4.28
11,N5,Hydro,129.45,224.0,0.07,6.45
1,N1,Wind,270.74,222.95,0.102,8.02
12,N6,Wind,87.87,260.24,0.089,4.85
14,N7,Solar,130.53,374.57,0.061,7.68
19,N8,Solar,283.76,326.08,0.081,2.55
11,N10,Solar,266.12,214.18,0.081,9.83
0,N9,Hydro,198.88,389.88,0.058,2.48
21,N7,Hydro,249.4,114.0,0.068,2.18
22,N8,Wind,265.58,163.05,0.091,6.78
19,N7,Solar,164.39,236.31,0.073,4.49
2,N3,Wind,159.53,243.57,0.094,3.9
22,N7,Hydro,297.16,300.35,0.048,5.82
10,N3,Wind,266.6,108.72,0.101,6.38
8,N2,Solar,92.39,426.99,0.068,4.35
6,N2,Solar,257.03,355.41,0.095,7.04
0,N1,Solar,235.2,434.58,0.053,8.21
21,N6,Solar,203.43,127.8,0.075,2.66
10,N2,Solar,233.99,318.6,0.098,3.47
2,N9,Wind,201.51,184.63,0.097,7.78
13,N7,Wind,230.58,426.03,0.111,2.62
4,N4,Hydro,135.82,374.85,0.06,3.53
17,N8,Wind,188.18,262.97,0.083,8.48
16,N9,Wind,151.9,110.58,0.063,8.85
7,N7,Hydro,290.15,375.36,0.055,9.51
20,N10,Wind,215.7,437.73,0.106,5.03
22,N7,Wind,169.68,174.45,0.078,8.23
7,N7,Solar,273.49,389.78,0.073,2.69
16,N6,Wind,64.24,249.73,0.088,6.87
10,N5,Hydro,51.62,495.89,0.055,8.78
2,N10,Wind,183.74,152.18,0.108,7.68
15,N9,Hydro,181.86,305.82,0.043,7.25
0,N3,Solar,277.81,137.3,0.063,9.22
21,N2,Wind,121.09,361.58,0.092,6.77
0,N9,Hydro,153.95,220.0,0.042,7.95
13,N1,Solar,236.52,368.29,0.082,3.95
4,N3,Wind,55.59,423.49,0.089,4.45
12,N2,Hydro,75.48,125.09,0.054,8.44
7,N9,Hydro,279.68,458.7,0.077,9.26
5,N6,Solar,181.81,187.77,0.09,3.71
10,N9,Wind,116.8,193.3,0.091,4.57
9,N1,Hydro,88.54,281.27,0.075,6.56
7,N2,Hydro,269.58,178.35,0.047,6.6
18,N1,Wind,165.83,364.07,0.108,8.01
23,N8,Solar,285.57,259.3,0.06,6.41
14,N3,Solar,77.69,215.54,0.06,5.17
16,N7,Solar,77.8,112.74,0.083,6.88
6,N3,Solar,227.09,364.15,0.056,4.33
23,N1,Wind,82.38,437.19,0.105,3.61
14,N4,Solar,135.33,486.65,0.08,8.41
10,N8,Hydro,116.15,184.02,0.071,7.49
5,N4,Wind,220.24,321.05,0.094,7.89
6,N6,Solar,117.5,241.11,0.094,4.47
11,N6,Hydro,186.58,381.06,0.08,5.48
7,N10,Wind,157.02,437.04,0.108,7.85
22,N8,Solar,165.81,229.58,0.08,9.01
5,N10,Wind,270.94,143.4,0.086,5.72
1,N9,Wind,294.4,371.2,0.084,2.21
9,N5,Hydro,191.35,138.43,0.073,8.02
14,N8,Solar,165.13,271.68,0.095,4.31
5,N2,Hydro,112.25,475.68,0.072,8.57
4,N9,Solar,98.8,157.32,0.051,3.9
1,N7,Hydro,243.55,196.02,0.069,4.02
11,N3,Solar,148.82,493.26,0.062,5.01
7,N7,Wind,125.27,143.85,0.089,5.03
0,N6,Solar,223.72,427.04,0.077,2.26
15,N2,Solar,204.73,122.16,0.081,7.48
19,N8,Wind,99.44,427.74,0.115,8.5
12,N2,Solar,126.28,334.66,0.096,4.57
0,N9,Hydro,255.01,103.79,0.04,8.08
4,N2,Wind,240.36,415.59,0.116,2.94
13,N1,Wind,108.0,461.49,0.071,7.46
15,N8,Hydro,182.62,133.28,0.051,6.16
0,N5,Solar,263.09,383.02,0.081,5.97
22,N1,Hydro,124.67,147.7,0.056,2.23
1,N8,Wind,102.76,272.99,0.085,2.35
10,N4,Hydro,197.27,319.87,0.043,9.55
13,N7,Hydro,74.85,441.93,0.04,9.06
15,N8,Solar,54.93,403.12,0.068,7.91
23,N8,Wind,150.44,128.36,0.106,2.57
23,N5,Solar,280.53,120.39,0.074,7.78
11,N3,Solar,148.31,186.89,0.088,8.27
11,N10,Hydro,280.67,250.47,0.06,4.91
2,N4,Wind,114.27,400.41,0.08,5.43
17,N9,Solar,150.92,385.06,0.096,7.33
4,N6,Solar,167.9,411.68,0.082,2.48
1,N10,Solar,73.92,115.17,0.073,8.61
22,N1,Solar,128.27,253.66,0.095,8.7
16,N8,Hydro,216.26,206.72,0.045,2.13
19,N9,Hydro,76.75,217.04,0.062,2.51
16,N6,Wind,84.06,172.43,0.098,6.93
0,N2,Hydro,187.69,200.2,0.055,2.77
9,N3,Hydro,106.62,459.08,0.079,7.18
21,N7,Wind,279.21,357.1,0.062,9.97
7,N10,Solar,74.74,373.06,0.063,5.14
7,N5,Solar,211.48,274.59,0.063,4.68
3,N1,Wind,135.39,483.73,0.108,5.67
20,N3,Solar,99.96,424.41,0.058,3.68
0,N10,Wind,141.5,452.14,0.068,2.98
20,N2,Solar,173.49,210.56,0.078,5.61
21,N8,Wind,158.74,144.79,0.068,8.57
20,N7,Hydro,271.47,193.87,0.045,2.43
4,N2,Wind,202.07,386.14,0.082,7.44
22,N8,Hydro,228.24,474.14,0.043,3.54
7,N3,Hydro,67.13,447.2,0.072,6.6
4,N3,Wind,70.92,209.32,0.078,6.49
6,N1,Solar,114.51,129.18,0.087,4.39
21,N4,Hydro,163.09,151.07,0.072,6.52
0,N10,Wind,275.4,298.19,0.116,9.13
12,N10,Wind,194.11,473.56,0.079,4.93
8,N6,Hydro,61.37,335.68,0.069,8.19
16,N3,Solar,87.45,277.66,0.059,7.3
12,N6,Hydro,89.49,461.67,0.049,4.33
20,N2,Hydro,262.73,283.39,0.041,5.96
12,N6,Hydro,71.14,494.14,0.064,4.05
11,N1,Solar,190.93,130.75,0.09,9.4
17,N8,Solar,268.61,236.7,0.066,2.28
20,N8,Wind,212.85,313.96,0.088,9.26
8,N4,Solar,91.97,103.87,0.054,3.79
8,N10,Solar,58.32,301.14,0.066,3.44
8,N4,Solar,237.52,181.78,0.084,4.79
10,N2,Wind,177.96,473.55,0.062,6.0
12,N5,Hydro,263.61,335.19,0.051,5.18
16,N8,Solar,220.07,456.32,0.052,2.57
11,N7,Wind,131.26,193.11,0.076,3.77
19,N2,Hydro,98.96,152.25,0.077,3.15
17,N3,Wind,101.1,198.51,0.116,8.05
19,N4,Hydro,247.42,141.9,0.073,5.27
6,N5,Hydro,115.71,330.3,0.073,8.23
7,N5,Hydro,272.5,471.25,0.05,5.39
17,N1,Hydro,53.66,451.73,0.046,8.89
8,N9,Hydro,132.35,247.25,0.042,4.62
6,N7,Solar,272.09,110.22,0.07,2.25
10,N7,Solar,142.73,169.06,0.063,9.02
21,N4,Hydro,159.01,209.52,0.064,3.14
16,N4,Solar,114.85,318.5,0.062,7.43
14,N6,Solar,172.87,408.8,0.097,2.93
22,N9,Hydro,133.67,227.82,0.046,8.48
3,N8,Wind,239.97,293.77,0.092,2.48
15,N10,Solar,188.88,416.54,0.079,4.12
14,N5,Wind,216.89,244.6,0.093,5.9
12,N10,Wind,145.29,387.55,0.113,2.04
4,N6,Solar,283.4,304.61,0.085,8.84
13,N7,Hydro,166.78,433.99,0.047,3.27
8,N9,Wind,214.37,448.06,0.114,7.15
17,N7,Solar,181.37,232.56,0.099,4.56
15,N1,Hydro,236.05,312.79,0.064,5.15
13,N6,Hydro,291.21,328.67,0.078,2.06
10,N10,Wind,193.17,386.87,0.105,9.24
12,N6,Solar,51.1,100.13,0.074,2.23
5,N4,Solar,293.63,188.83,0.074,2.49
16,N1,Solar,180.51,251.98,0.052,4.68
19,N9,Solar,147.86,495.97,0.06,6.36
17,N9,Solar,296.83,416.81,0.1,9.75
12,N7,Hydro,172.38,378.55,0.044,5.53
14,N2,Hydro,252.25,302.13,0.068,7.97
0,N2,Wind,113.37,450.28,0.088,3.68
8,N7,Hydro,266.35,267.13,0.07,6.38
20,N10,Hydro,145.47,423.95,0.063,5.12
20,N9,Wind,77.4,458.18,0.062,8.91
23,N5,Solar,139.99,355.74,0.096,3.21
7,N1,Hydro,191.74,405.77,0.07,6.21
16,N2,Solar,206.18,403.01,0.092,8.09
18,N1,Wind,138.5,498.69,0.086,2.2
0,N4,Solar,140.65,151.11,0.056,4.25
1,N7,Solar,63.34,375.4,0.054,3.63
14,N4,Hydro,73.22,125.27,0.051,6.58
10,N1,Solar,291.17,450.22,0.094,3.41
14,N5,Hydro,116.23,130.56,0.071,2.56
14,N3,Solar,189.17,199.15,0.062,9.93
23,N8,Solar,239.19,434.78,0.079,8.97
2,N10,Hydro,211.37,478.47,0.051,6.76
10,N7,Hydro,222.53,257.17,0.075,9.84
15,N3,Solar,173.44,256.26,0.074,8.82
14,N7,Wind,211.37,117.91,0.093,2.14
10,N4,Solar,244.63,231.32,0.074,8.39
1,N4,Wind,61.61,163.42,0.084,3.84
20,N6,Hydro,134.48,499.27,0.073,9.07
21,N9,Wind,284.26,236.37,0.078,3.87
1,N1,Hydro,257.53,371.82,0.049,5.02
13,N7,Solar,176.68,311.26,0.094,5.04
7,N7,Solar,277.13,276.55,0.087,9.44
9,N5,Wind,276.89,122.78,0.072,5.82
20,N2,Hydro,157.89,356.36,0.078,2.9
19,N10,Hydro,162.96,176.96,0.076,9.72
16,N5,Solar,169.68,141.6,0.089,7.58
17,N3,Solar,138.67,454.96,0.099,6.46
23,N1,Wind,191.43,219.01,0.095,5.52
9,N10,Wind,125.55,126.87,0.075,3.58
22,N2,Hydro,185.51,340.67,0.064,5.11
0,N7,Wind,155.31,433.7,0.089,9.9
15,N5,Solar,159.9,359.83,0.053,7.23
7,N9,Hydro,262.86,476.98,0.08,4.26
6,N9,Wind,193.84,280.29,0.094,3.26
0,N9,Wind,264.04,463.83,0.087,4.24
15,N6,Wind,85.21,373.51,0.079,9.28
2,N10,Wind,217.75,358.27,0.094,2.37
16,N3,Hydro,282.98,351.17,0.08,6.3
4,N9,Solar,227.53,122.48,0.082,8.12
12,N2,Hydro,244.63,408.04,0.049,9.8
9,N5,Hydro,298.8,130.24,0.077,4.32
17,N8,Solar,222.32,235.24,0.098,2.81
16,N10,Solar,174.44,271.22,0.066,7.16
12,N5,Hydro,82.76,386.66,0.079,8.44
22,N9,Hydro,265.0,243.85,0.053,6.14
2,N2,Solar,61.43,478.14,0.057,9.22
3,N6,Wind,70.9,429.05,0.069,2.31
18,N6,Hydro,229.87,212.11,0.069,6.44
19,N4,Hydro,77.2,472.85,0.058,7.88
13,N2,Wind,175.26,341.74,0.078,3.6
21,N8,Hydro,185.64,276.09,0.056,7.38
3,N8,Wind,222.63,118.37,0.08,5.29
14,N5,Solar,74.22,194.36,0.053,9.97
14,N2,Wind,234.14,134.98,0.061,7.75
17,N7,Solar,159.8,414.72,0.096,6.79
20,N8,Solar,96.78,412.88,0.098,6.64
16,N2,Hydro,220.5,234.99,0.055,7.88
1,N10,Solar,281.94,351.6,0.089,3.37
23,N9,Wind,102.99,312.81,0.071,7.08
12,N6,Hydro,122.91,416.61,0.072,5.71
12,N7,Hydro,95.2,358.71,0.08,6.98
23,N7,Hydro,58.94,106.92,0.053,3.57
6,N2,Hydro,253.26,437.92,0.05,4.61
7,N5,Wind,109.06,463.35,0.09,7.25
3,N7,Wind,153.87,352.41,0.083,4.72
15,N7,Solar,208.62,336.42,0.065,3.19
6,N8,Wind,142.14,266.08,0.098,9.32
20,N1,Solar,59.05,197.46,0.06,6.02
6,N1,Hydro,157.43,391.62,0.05,6.76
9,N6,Wind,270.96,464.27,0.118,8.19
2,N7,Solar,276.5,193.81,0.06,2.05
1,N6,Hydro,226.71,474.99,0.047,7.1
7,N10,Wind,236.61,471.05,0.099,9.76
18,N3,Solar,136.17,239.97,0.077,5.07
6,N5,Solar,50.36,392.71,0.088,7.98
0,N5,Solar,136.26,308.92,0.068,2.13
16,N9,Solar,190.61,149.5,0.054,8.04
1,N4,Solar,52.38,483.6,0.076,9.86
2,N9,Hydro,64.5,333.41,0.054,8.75
16,N5,Wind,140.31,204.2,0.111,5.0
20,N8,Wind,54.21,256.12,0.099,4.03
8,N6,Solar,158.0,122.69,0.079,8.05
8,N5,Wind,153.33,268.09,0.065,3.62
16,N1,Hydro,88.67,292.68,0.061,9.59
19,N3,Wind,68.31,339.95,0.092,6.13
9,N7,Hydro,268.29,182.22,0.042,7.38
10,N8,Solar,136.29,107.04,0.063,4.47
21,N3,Wind,204.21,169.03,0.085,5.86
18,N1,Hydro,164.81,489.58,0.042,9.61
12,N6,Solar,195.48,418.29,0.072,5.63
4,N5,Hydro,269.83,458.37,0.05,3.59
7,N10,Solar,174.06,460.11,0.066,7.22
19,N3,Solar,227.04,411.47,0.078,5.22
17,N8,Wind,291.75,344.53,0.104,4.76
11,N5,Wind,217.49,203.12,0.075,7.72
5,N2,Solar,180.35,373.31,0.063,6.79
6,N3,Solar,160.98,338.78,0.065,7.72
4,N2,Solar,251.48,203.97,0.065,7.29
18,N7,Hydro,223.9,381.64,0.067,5.14
18,N8,Solar,148.71,201.93,0.058,7.54
6,N7,Solar,73.3,475.12,0.091,8.86
2,N7,Hydro,276.67,263.44,0.074,3.26
22,N1,Hydro,55.41,413.96,0.043,9.91
14,N5,Solar,218.7,401.38,0.062,7.39
7,N8,Hydro,60.8,435.13,0.047,7.58
5,N4,Hydro,106.12,127.38,0.059,3.35
17,N7,Hydro,232.36,195.03,0.054,6.54
8,N7,Solar,121.24,251.2,0.091,3.43
8,N1,Hydro,70.55,231.34,0.057,6.34
9,N10,Wind,143.11,415.96,0.062,5.45
11,N4,Solar,145.56,359.03,0.098,6.08
7,N9,Wind,296.72,220.9,0.062,3.33
6,N8,Wind,148.78,226.53,0.066,5.46
1,N9,Wind,134.53,149.05,0.078,9.09
17,N9,Wind,125.51,385.58,0.097,5.42
14,N6,Solar,109.76,247.61,0.08,4.81
23,N8,Wind,103.72,146.59,0.113,5.52
15,N7,Wind,206.3,296.16,0.112,6.38
0,N7,Solar,170.2,469.84,0.086,2.89
13,N4,Hydro,94.43,414.85,0.073,6.36
14,N2,Hydro,188.61,352.77,0.058,7.44
19,N5,Solar,77.12,484.51,0.088,7.05
1,N3,Wind,129.08,164.38,0.085,7.29
18,N10,Hydro,208.43,253.06,0.065,8.51
0,N8,Wind,56.57,280.25,0.106,6.37
4,N9,Solar,212.87,306.67,0.1,2.44
11,N8,Hydro,172.76,136.57,0.046,5.06
21,N7,Wind,88.89,485.47,0.117,4.69
20,N4,Hydro,209.94,313.5,0.073,7.02
7,N8,Solar,50.06,405.27,0.087,6.08
4,N3,Solar,275.73,463.38,0.076,6.86
21,N8,Solar,299.13,219.53,0.066,3.46
19,N9,Solar,273.97,397.8,0.055,9.85
4,N8,Wind,232.74,440.21,0.063,6.04
11,N7,Solar,224.65,317.18,0.083,8.54
15,N9,Wind,143.58,439.47,0.07,4.17
20,N4,Solar,60.84,245.77,0.069,8.44
13,N4,Solar,213.28,274.69,0.083,2.42
15,N9,Solar,95.07,350.78,0.082,8.19
1,N5,Solar,150.75,389.02,0.084,9.71
4,N7,Wind,103.78,320.67,0.096,9.99
4,N8,Hydro,100.3,309.29,0.054,6.21
15,N3,Wind,108.03,119.04,0.094,4.69
9,N4,Wind,95.49,229.57,0.063,9.6
22,N4,Wind,195.29,425.91,0.085,9.23
22,N9,Hydro,170.83,329.58,0.06,7.87
17,N10,Solar,191.66,208.64,0.057,6.85
10,N6,Wind,172.29,138.39,0.084,6.12
15,N8,Hydro,256.72,130.44,0.054,8.58
12,N1,Hydro,212.11,215.98,0.074,5.95
23,N10,Solar,174.59,490.63,0.097,4.87
10,N3,Wind,85.14,230.27,0.062,2.17
22,N2,Hydro,148.88,476.41,0.075,6.09
3,N1,Hydro,191.31,102.37,0.049,2.2
15,N9,Wind,238.63,158.26,0.112,7.15
0,N8,Solar,107.35,163.09,0.081,9.21
16,N1,Wind,229.59,239.42,0.095,4.49
9,N7,Hydro,299.79,399.54,0.065,5.39
20,N2,Solar,204.54,236.65,0.051,5.16
19,N10,Hydro,282.62,350.52,0.043,9.08
23,N8,Solar,117.22,197.51,0.065,6.62
4,N5,Hydro,186.17,296.57,0.069,4.53
2,N8,Solar,245.52,170.13,0.089,7.31
2,N6,Hydro,220.8,292.62,0.067,2.64
15,N1,Hydro,262.89,122.22,0.046,6.61
5,N3,Solar,234.85,130.5,0.096,9.79
0,N2,Solar,201.49,292.5,0.087,4.63
11,N3,Hydro,173.32,466.46,0.078,9.42
12,N10,Hydro,115.61,192.99,0.052,5.53
5,N8,Wind,128.54,249.69,0.097,8.1
16,N2,Hydro,233.89,425.77,0.041,2.38
2,N10,Solar,247.35,313.23,0.079,2.42
22,N4,Solar,113.83,355.34,0.093,9.34
12,N2,Solar,175.1,318.19,0.092,6.3
0,N4,Hydro,179.21,462.03,0.072,9.27
15,N9,Hydro,104.56,309.75,0.074,2.89
7,N2,Solar,248.67,173.19,0.09,6.9
22,N5,Solar,98.31,289.34,0.084,7.07
7,N2,Wind,156.81,459.75,0.091,6.05
3,N1,Wind,65.56,468.85,0.071,6.23
20,N4,Solar,250.89,186.18,0.076,3.93
10,N6,Hydro,239.92,325.74,0.074,9.16
3,N2,Wind,212.18,390.16,0.093,5.08
12,N10,Wind,212.03,463.32,0.085,4.52
13,N3,Hydro,147.11,274.16,0.043,5.99
0,N6,Hydro,173.58,335.38,0.055,6.9
6,N9,Hydro,269.55,482.19,0.063,2.34
10,N10,Solar,292.31,382.34,0.067,3.18
7,N10,Wind,85.85,167.1,0.063,9.22
15,N9,Wind,185.19,379.98,0.11,8.33
22,N10,Wind,270.65,486.9,0.086,9.6
14,N7,Wind,230.82,128.27,0.101,7.49
23,N6,Wind,276.47,249.17,0.095,2.1
7,N3,Hydro,133.02,124.9,0.061,8.54
9,N3,Hydro,101.61,310.98,0.048,2.97
14,N1,Hydro,177.75,131.66,0.063,2.25
18,N9,Wind,76.68,320.0,0.095,2.23
19,N1,Hydro,193.34,435.4,0.069,3.05
17,N7,Wind,198.12,368.9,0.062,8.84
16,N7,Solar,276.57,440.18,0.091,7.96
16,N2,Wind,208.36,371.45,0.108,7.3
1,N6,Wind,131.93,250.38,0.114,2.14
10,N3,Solar,224.71,481.91,0.085,9.95
11,N5,Solar,221.89,113.75,0.091,4.28
1,N3,Hydro,161.51,224.84,0.051,5.45
10,N2,Hydro,144.69,353.34,0.073,4.38
7,N6,Hydro,103.43,366.76,0.067,9.21
0,N2,Wind,53.99,441.22,0.091,6.97
4,N10,Hydro,72.84,273.05,0.049,4.03
4,N6,Wind,176.02,424.98,0.105,6.73
2,N2,Hydro,184.85,270.92,0.079,6.48
8,N9,Hydro,113.49,192.04,0.064,6.18
11,N3,Solar,51.92,432.03,0.085,7.29
9,N8,Hydro,67.2,244.82,0.077,8.9
5,N5,Wind,121.39,162.82,0.087,4.85
9,N7,Hydro,220.56,486.57,0.055,2.5
9,N5,Wind,274.4,115.18,0.117,7.32
15,N3,Hydro,285.42,179.86,0.042,5.91
21,N10,Wind,162.66,232.6,0.117,8.58
1,N10,Hydro,215.4,165.14,0.069,7.82
21,N7,Solar,156.27,469.91,0.058,4.14
3,N10,Solar,65.81,418.18,0.081,4.52
16,N6,Solar,90.95,116.06,0.058,5.63
1,N10,Wind,111.79,203.59,0.113,6.12
22,N5,Solar,232.31,114.28,0.068,5.83
22,N8,Solar,96.6,148.08,0.094,9.52
16,N8,Hydro,69.7,239.61,0.078,2.67
21,N4,Hydro,210.91,488.89,0.079,5.77
0,N5,Solar,90.69,180.83,0.094,9.29
4,N4,Solar,201.97,406.47,0.087,7.29
9,N3,Wind,256.82,374.16,0.092,3.9
9,N4,Hydro,235.97,289.38,0.052,8.42
22,N4,Wind,224.18,474.94,0.07,7.19
22,N4,Solar,111.06,461.43,0.055,7.25
16,N9,Wind,247.77,241.97,0.117,8.81
20,N3,Hydro,123.65,103.02,0.052,4.25
0,N10,Hydro,272.49,486.85,0.043,5.77
8,N7,Wind,187.08,137.16,0.083,4.54
17,N10,Solar,184.01,364.48,0.085,3.09
21,N4,Solar,253.24,371.42,0.094,5.59
20,N8,Wind,273.47,446.31,0.086,5.05
10,N4,Solar,283.2,386.07,0.096,8.38
16,N5,Solar,202.32,146.34,0.065,9.75
14,N3,Wind,129.86,137.3,0.102,7.87
7,N9,Solar,121.36,219.07,0.073,2.17
11,N10,Solar,247.33,226.84,0.093,8.42
10,N1,Hydro,215.35,229.95,0.061,5.56
12,N2,Wind,134.72,439.25,0.089,8.66
10,N6,Solar,76.3,156.41,0.099,6.7
6,N10,Solar,177.44,309.26,0.061,7.75
19,N9,Solar,71.2,329.33,0.079,9.31
8,N6,Wind,181.55,154.83,0.094,2.73
13,N7,Wind,100.95,112.44,0.091,2.68
21,N7,Solar,167.35,473.18,0.086,2.62
10,N5,Solar,106.05,369.46,0.095,2.26
2,N5,Hydro,253.11,324.73,0.062,9.66
1,N9,Wind,236.91,440.05,0.081,6.43
16,N5,Hydro,203.85,228.63,0.063,3.89
16,N6,Solar,85.84,249.59,0.087,9.33
13,N5,Hydro,164.43,357.13,0.044,9.24
1,N5,Wind,192.15,412.14,0.108,4.05
2,N7,Wind,182.29,484.19,0.065,7.46
18,N9,Solar,290.57,220.23,0.093,9.47
9,N3,Solar,236.77,192.53,0.067,2.29
11,N10,Wind,257.86,439.84,0.098,4.82
1,N6,Hydro,69.2,401.22,0.069,9.3
15,N4,Hydro,232.63,431.48,0.07,7.05
3,N5,Hydro,156.74,460.85,0.066,5.19
22,N9,Solar,70.87,216.28,0.077,4.21
19,N5,Hydro,105.31,310.96,0.047,8.4
5,N1,Hydro,171.09,329.55,0.046,4.6
21,N5,Hydro,152.52,423.29,0.071,3.78
12,N3,Solar,204.04,197.38,0.099,9.62
13,N4,Hydro,190.82,379.56,0.072,7.77
3,N1,Hydro,224.96,483.42,0.064,7.09
9,N9,Wind,262.32,367.96,0.104,3.87
14,N9,Wind,142.82,158.92,0.09,5.65
22,N5,Wind,299.29,344.48,0.107,4.67
11,N4,Solar,257.89,346.03,0.085,4.36
3,N8,Wind,187.16,353.61,0.095,9.32
12,N2,Hydro,274.57,488.39,0.067,9.78
6,N10,Solar,258.12,208.33,0.071,3.91
10,N3,Solar,51.05,175.22,0.05,7.76
23,N6,Wind,156.38,225.03,0.106,8.66
11,N3,Solar,293.82,356.81,0.073,4.44
10,N4,Hydro,105.58,185.17,0.056,9.93
15,N6,Solar,50.21,178.88,0.059,7.74
23,N2,Solar,138.12,282.9,0.057,5.24
22,N2,Solar,75.8,313.22,0.055,8.32
1,N4,Hydro,191.65,389.59,0.057,5.05
7,N10,Wind,74.55,309.54,0.091,5.74
22,N2,Wind,235.13,433.0,0.105,3.15
23,N10,Hydro,205.51,132.13,0.068,5.05
14,N4,Solar,83.12,444.82,0.081,4.84
9,N10,Wind,57.68,314.92,0.115,6.77
16,N7,Wind,292.91,154.58,0.094,8.39
1,N6,Hydro,181.39,136.43,0.063,6.89
6,N2,Wind,232.18,404.48,0.106,7.31
23,N9,Solar,103.95,261.69,0.089,9.63
11,N1,Hydro,69.74,314.21,0.053,3.8
11,N1,Wind,176.45,342.44,0.061,8.24
17,N6,Wind,254.97,486.2,0.071,6.76
2,N6,Hydro,156.66,233.93,0.063,8.26
15,N9,Wind,55.76,487.76,0.109,8.01
20,N7,Solar,240.1,255.62,0.088,5.09
12,N1,Hydro,274.68,170.89,0.052,6.41
6,N2,Solar,129.8,269.69,0.075,8.85
22,N10,Hydro,180.8,244.98,0.05,5.27
20,N2,Hydro,178.93,398.45,0.045,3.77
12,N3,Wind,144.91,244.16,0.084,8.35
18,N9,Wind,131.04,300.76,0.097,3.86
14,N1,Hydro,229.67,318.84,0.058,8.48
4,N8,Hydro,110.87,453.27,0.062,6.87
17,N3,Wind,268.76,427.03,0.096,8.03
2,N7,Wind,158.33,318.95,0.064,2.72
23,N10,Wind,257.36,123.87,0.07,8.37
4,N2,Wind,50.29,212.96,0.095,6.76
21,N6,Wind,244.29,302.37,0.091,7.8
16,N2,Solar,174.66,343.4,0.095,5.21
8,N9,Hydro,146.28,101.42,0.065,2.24
20,N2,Solar,176.04,421.69,0.077,4.16
1,N4,Wind,246.54,207.89,0.104,6.88
20,N2,Solar,92.5,462.05,0.06,9.92
18,N1,Wind,51.83,205.39,0.072,2.11
16,N5,Hydro,233.09,377.37,0.072,4.05
13,N6,Wind,161.08,363.65,0.086,7.58
22,N7,Hydro,208.49,145.86,0.071,7.77
13,N3,Wind,213.96,162.04,0.076,5.15
4,N5,Wind,119.98,191.12,0.108,7.11
0,N5,Wind,191.37,190.38,0.115,3.53
16,N5,Solar,248.74,486.67,0.086,9.94
4,N3,Wind,212.76,186.98,0.072,4.6
17,N7,Solar,51.78,372.68,0.063,8.52
21,N7,Solar,139.79,291.98,0.098,3.94
7,N8,Wind,230.31,402.05,0.073,6.01
20,N6,Solar,137.55,408.76,0.081,5.81
9,N2,Solar,244.84,194.06,0.088,8.92
10,N10,Hydro,269.66,413.47,0.056,9.85
1,N1,Solar,144.9,355.45,0.058,9.84
0,N2,Hydro,226.0,401.35,0.043,8.11
9,N4,Hydro,243.68,368.71,0.052,5.92
7,N1,Wind,77.61,288.63,0.075,4.79
18,N8,Wind,90.65,192.02,0.065,9.36
11,N5,Solar,182.6,258.7,0.077,7.03
7,N10,Solar,280.47,171.48,0.065,9.81
0,N4,Hydro,142.8,109.02,0.046,2.21
6,N6,Wind,297.48,211.55,0.115,9.97
13,N7,Wind,199.96,113.28,0.065,5.85
6,N4,Hydro,151.54,342.47,0.058,9.47
21,N10,Wind,183.68,377.49,0.114,3.17
18,N3,Hydro,107.43,142.93,0.046,6.1
17,N4,Hydro,130.29,269.27,0.079,3.25
19,N1,Wind,185.2,139.55,0.079,6.22
10,N2,Solar,286.66,256.49,0.053,5.11
15,N9,Hydro,86.44,192.0,0.065,2.54
2,N10,Wind,166.18,343.78,0.085,2.15
7,N1,Wind,296.38,246.85,0.107,4.61
9,N6,Solar,168.75,255.39,0.067,2.17
19,N2,Hydro,140.01,455.8,0.068,3.16
16,N9,Wind,197.79,456.89,0.102,3.19
16,N2,Solar,266.96,220.62,0.073,6.21
13,N7,Wind,262.63,472.64,0.116,2.06
17,N2,Solar,280.47,121.75,0.063,6.12
21,N6,Hydro,169.98,341.88,0.059,9.48
0,N10,Solar,110.14,209.61,0.096,2.61
1,N2,Hydro,202.39,372.69,0.06,7.55
23,N2,Solar,93.19,441.05,0.057,5.21
23,N5,Solar,68.81,318.08,0.083,9.53
7,N2,Solar,234.83,316.44,0.097,5.83
17,N10,Wind,190.3,338.44,0.085,8.71
7,N4,Wind,96.29,321.94,0.103,9.23
1,N8,Solar,270.98,303.5,0.082,5.15
0,N5,Wind,167.04,462.51,0.116,9.16
6,N1,Solar,84.59,440.03,0.097,4.89
8,N9,Solar,179.66,411.64,0.078,9.95
7,N3,Solar,163.93,385.58,0.09,5.95
4,N6,Wind,264.25,318.46,0.085,2.86
0,N3,Hydro,148.35,393.57,0.077,4.01
11,N6,Solar,138.81,161.58,0.085,9.68
7,N5,Solar,210.24,346.83,0.078,2.71
18,N10,Wind,232.38,340.82,0.1,9.19
11,N6,Wind,245.99,412.37,0.116,9.92
1,N3,Hydro,195.32,143.55,0.058,8.3
11,N6,Hydro,56.93,122.75,0.043,7.85
4,N2,Solar,175.29,247.56,0.055,7.86
6,N3,Wind,130.25,206.13,0.099,6.47
4,N8,Wind,140.6,356.59,0.076,8.36
